credit_score,annual_income,dti_ratio,loan_amount,loan_term,employment_length,num_credit_lines,delinquent_history,num_delinquencies,num_credit_inquiries,revolving_util,interest_rate,loan_status
663,35302.67,40.57,14260.39,48,15,7,0,0,1,5.59,4.6,Fully Paid
632,78385.21,11.5,9082.61,48,0,4,0,0,0,44.92,5.33,Fully Paid
612,198119.48,9.92,22486.22,36,2,5,0,0,1,14.93,4.56,Fully Paid
667,101546.97,22.17,10894.26,24,7,5,0,0,0,31.84,3.44,Fully Paid
553,24269.41,25.23,3379.1,36,7,3,1,1,3,38.8,7.77,Default
512,17769.61,17.62,36085.83,36,3,7,0,0,2,30.71,7.75,Default
821,38519.92,24.34,20542.24,48,3,8,1,1,1,24.49,7.88,Fully Paid
658,23804.87,12.97,11236.66,60,10,3,0,0,4,16.51,4.79,Fully Paid
663,27698.64,25.59,30209.5,12,7,7,0,0,2,29.9,4.86,Fully Paid
587,14395.76,22.64,5876.92,48,7,8,0,0,5,71.98,7.32,Default
721,68862.81,20.85,8903.19,60,7,1,0,0,1,62.6,5.69,Fully Paid
607,29882.38,18.17,10603.82,36,10,6,0,0,3,28.27,5.85,Default
427,29706.62,15.74,34959.99,12,10,5,0,0,2,64.47,5.49,Default
604,40209.24,18.62,18295.8,12,10,4,0,0,1,7.06,2.41,Fully Paid
627,40719.67,20.28,46161.66,12,0,8,1,3,2,11.36,6.87,Default
636,51153.38,29.52,4905.07,48,5,6,0,0,0,15.62,4.26,Fully Paid
634,25839.84,23.6,11901.75,12,2,4,0,0,0,21.67,3.96,Fully Paid
598,108117.96,24.48,9976.06,12,20,5,0,0,3,52.51,2.44,Fully Paid
590,70785.09,30.66,5435.29,60,15,9,0,0,2,39.71,5.37,Default
626,76749.57,21.46,42972.23,24,15,8,0,0,2,25.31,3.72,Fully Paid
518,45983.13,7.6,11136.52,36,0,6,0,0,1,64.22,6.65,Fully Paid
493,114081.72,6.52,5926.27,48,10,4,1,2,2,16.74,5.88,Default
657,80271.48,20.87,45165.0,36,5,6,0,0,3,72.94,6.01,Fully Paid
659,67119.91,8.29,20437.12,48,0,8,0,0,1,37.13,5.74,Fully Paid
720,108980.39,20.84,4183.42,48,1,3,1,2,1,25.47,6.94,Fully Paid
629,21976.13,16.74,7171.94,48,5,5,0,0,0,49.5,5.05,Fully Paid
554,67265.53,10.05,9854.7,60,7,8,0,0,2,36.72,5.7,Fully Paid
494,40069.38,11.29,20743.05,60,1,6,1,1,0,4.65,7.7,Default
578,38722.62,14.27,11177.11,24,20,1,0,0,2,65.84,2.7,Fully Paid
683,96713.02,11.32,32659.69,36,5,7,0,0,5,21.48,5.41,Fully Paid
765,136367.49,22.81,35006.78,48,0,7,0,0,0,52.14,5.64,Fully Paid
654,128470.06,14.87,19915.38,12,0,3,0,0,2,48.92,4.03,Fully Paid
552,60117.92,20.89,9468.25,60,5,5,0,0,0,34.69,5.55,Default
579,49302.74,19.39,6377.01,36,2,2,0,0,0,34.99,4.55,Fully Paid
582,126061.5,29.03,8897.03,36,2,5,0,0,0,61.39,4.76,Fully Paid
617,33218.65,18.87,5412.46,12,2,5,0,0,2,54.83,4.52,Fully Paid
739,165747.65,35.88,30250.84,24,3,3,0,0,1,28.56,4.35,Fully Paid
745,47495.45,10.32,7826.25,48,3,5,0,0,3,25.16,5.55,Fully Paid
636,58116.1,14.04,19711.31,24,3,10,0,0,0,32.61,3.18,Fully Paid
664,43480.79,32.31,26336.67,24,1,4,0,0,0,46.13,5.82,Fully Paid
586,61141.84,21.09,5423.75,24,15,2,0,0,4,25.9,4.05,Fully Paid
513,34667.11,25.96,6864.78,36,2,3,0,0,3,1.73,5.84,Default
793,47882.61,27.43,5037.13,36,10,5,0,0,1,50.97,4.71,Fully Paid
464,65655.52,22.61,6812.54,36,3,7,1,2,4,72.22,9.43,Default
503,56172.0,5.45,6167.16,60,2,3,0,0,2,3.17,5.45,Fully Paid
793,13446.42,12.0,13364.53,60,15,4,0,0,1,40.09,4.71,Fully Paid
651,264181.81,26.07,12999.26,12,1,4,0,0,3,34.65,4.61,Fully Paid
559,154659.33,25.02,11733.2,48,5,2,0,0,2,8.45,4.65,Default
704,29761.41,11.78,65453.13,24,3,6,0,0,1,25.33,5.31,Fully Paid
711,41236.0,15.31,3899.27,48,7,4,0,0,0,42.95,4.34,Fully Paid
543,54015.53,40.44,5488.77,24,0,7,0,0,0,65.05,6.01,Default
607,89216.53,18.69,29498.78,36,5,7,0,0,0,60.35,5.55,Fully Paid
720,79489.33,3.37,8257.87,12,2,3,1,3,1,24.36,6.16,Fully Paid
584,30967.69,21.18,83266.11,48,2,5,0,0,3,51.47,10.0,Default
672,244134.89,5.14,14394.78,48,0,9,0,0,2,55.63,5.93,Fully Paid
763,47195.14,25.39,10563.76,48,7,7,0,0,1,11.45,3.91,Fully Paid
458,176832.57,8.05,4949.13,60,2,8,1,2,0,39.82,8.26,Default
622,41670.78,8.09,51792.72,48,0,8,0,0,0,33.05,6.87,Fully Paid
670,112877.95,4.28,5117.5,48,10,8,1,2,1,37.4,5.18,Fully Paid
506,75013.05,33.35,43976.45,36,3,10,0,0,2,31.58,7.13,Default
607,35833.55,5.28,16868.81,60,0,5,0,0,1,56.2,6.63,Fully Paid
733,85186.05,12.44,7217.29,36,7,3,0,0,2,62.06,5.39,Fully Paid
593,66832.53,13.21,44868.01,24,20,5,0,0,0,72.56,4.25,Fully Paid
531,104116.28,24.77,31231.29,60,15,9,0,0,1,71.46,6.36,Default
740,37592.99,17.65,49815.67,60,5,9,0,0,2,46.03,6.78,Fully Paid
685,56935.26,4.91,20427.7,36,5,3,0,0,0,35.44,4.42,Fully Paid
644,97276.99,8.9,4135.03,24,3,4,0,0,2,38.65,4.3,Fully Paid
642,19997.0,12.26,5973.24,24,3,5,1,5,1,16.96,5.37,Fully Paid
732,29955.09,31.17,20344.98,36,7,4,0,0,1,79.85,5.37,Fully Paid
673,61339.33,20.27,20081.5,36,0,6,0,0,1,47.08,5.35,Fully Paid
701,66703.75,35.57,63688.72,48,1,4,0,0,1,78.81,7.74,Fully Paid
594,56537.69,15.84,2550.07,60,7,5,1,3,0,54.11,7.61,Fully Paid
496,96664.07,12.45,57597.55,48,7,3,0,0,2,46.51,5.69,Fully Paid
699,56378.61,17.32,44642.06,48,10,4,0,0,1,22.81,5.27,Fully Paid
738,110587.92,9.24,5247.53,48,2,4,0,0,3,52.94,5.86,Fully Paid
632,72700.09,3.3,22282.89,36,2,5,0,0,3,17.07,5.61,Fully Paid
721,30615.91,8.73,2260.2,24,3,2,0,0,1,34.01,4.1,Fully Paid
623,65974.67,21.95,14265.42,48,20,2,0,0,1,46.18,3.23,Fully Paid
642,57122.35,28.25,30193.51,12,0,8,0,0,3,27.37,5.3,Default
790,40028.51,20.86,6814.95,36,15,7,0,0,1,4.71,2.92,Fully Paid
626,24092.15,10.38,17726.14,36,10,3,0,0,2,49.44,6.08,Fully Paid
621,29498.27,6.18,12640.7,36,20,3,0,0,2,59.09,4.19,Fully Paid
500,36000.06,27.66,12911.41,60,5,5,0,0,2,53.1,6.82,Default
705,113012.93,6.95,16892.05,36,15,5,1,4,0,10.87,4.58,Fully Paid
593,49270.97,7.09,36543.28,60,1,7,1,4,0,52.83,8.44,Default
661,124650.63,8.77,18095.11,36,20,6,0,0,1,48.21,3.19,Fully Paid
624,32424.4,11.52,4961.36,36,1,4,0,0,1,57.7,4.76,Fully Paid
614,39198.87,16.94,5438.9,36,2,7,0,0,2,29.27,4.77,Fully Paid
640,42727.37,10.95,7290.27,36,0,4,0,0,2,42.83,5.35,Fully Paid
646,50272.48,4.75,15865.07,48,1,8,0,0,1,63.29,6.31,Fully Paid
744,69161.44,14.65,13757.8,36,10,6,0,0,3,28.01,4.93,Fully Paid
771,87207.36,11.36,8550.06,36,0,8,0,0,0,49.27,5.15,Fully Paid
702,127186.72,25.93,10923.6,24,2,1,0,0,1,34.42,5.25,Fully Paid
751,16000.96,3.95,10924.8,48,1,3,0,0,2,20.41,5.21,Fully Paid
718,201678.89,3.71,12551.24,60,3,5,0,0,1,43.03,4.82,Fully Paid
689,31680.78,8.36,2700.82,60,20,1,0,0,1,29.37,3.0,Fully Paid
766,63585.47,13.45,75336.71,60,3,7,0,0,1,7.98,5.7,Fully Paid
545,106555.22,25.09,5006.0,12,5,7,0,0,1,77.26,5.18,Default
595,88022.63,11.13,18694.5,60,0,1,0,0,3,62.13,6.95,Default
584,117276.02,23.96,10141.33,48,15,3,0,0,2,40.59,4.71,Fully Paid
625,110271.47,6.77,4134.32,48,1,5,0,0,1,83.55,6.14,Fully Paid
704,76896.96,14.48,12980.69,48,5,5,0,0,1,54.11,5.87,Fully Paid
560,93911.49,17.07,6328.32,36,5,5,0,0,1,54.94,5.85,Default
690,28488.14,18.0,22446.49,36,0,5,0,0,0,68.71,5.99,Fully Paid
603,39103.19,5.17,37633.54,48,7,7,0,0,1,67.21,6.76,Fully Paid
622,33379.65,13.01,36418.33,36,0,3,0,0,1,93.69,7.38,Fully Paid
666,14440.16,6.62,19433.43,48,1,2,0,0,4,36.5,7.37,Fully Paid
784,34082.94,26.55,8935.98,36,5,3,0,0,3,38.42,4.77,Fully Paid
593,32183.35,25.12,34496.4,48,20,7,0,0,1,8.81,4.42,Default
643,34244.79,25.09,18367.3,60,0,6,1,2,1,54.15,9.23,Default
563,89372.6,28.95,5367.45,48,3,5,0,0,1,15.44,5.56,Fully Paid
592,37799.69,4.2,23852.74,48,0,8,0,0,4,78.22,6.65,Default
563,99398.94,21.72,14107.81,36,3,4,0,0,2,51.81,6.27,Default
669,23378.81,17.05,10504.79,60,2,8,0,0,1,39.4,4.91,Default
684,40455.15,14.98,15308.85,60,15,3,0,0,1,49.11,4.15,Fully Paid
704,47369.51,10.98,14585.08,48,0,7,0,0,2,21.7,4.81,Fully Paid
589,121990.32,17.02,4134.28,36,10,5,0,0,1,8.0,3.34,Fully Paid
690,62120.68,3.35,9293.78,48,3,6,0,0,2,13.09,5.16,Fully Paid
659,71321.13,18.72,45716.02,48,5,7,0,0,1,23.71,4.74,Fully Paid
645,30996.84,3.47,13780.27,48,1,3,0,0,0,34.32,4.74,Fully Paid
550,99795.97,7.48,36831.91,24,3,6,0,0,1,6.41,3.54,Fully Paid
662,57796.5,37.16,69912.77,48,5,5,0,0,0,68.5,7.48,Fully Paid
664,20909.13,21.29,3437.37,36,2,5,0,0,2,29.42,5.67,Default
658,91157.6,26.92,6303.1,48,1,4,0,0,1,24.76,4.79,Default
682,71325.91,27.17,75537.47,36,20,1,0,0,1,65.42,5.2,Fully Paid
705,48708.94,9.99,17287.98,36,20,6,0,0,4,13.32,3.71,Fully Paid
562,48678.14,6.27,21019.79,36,20,6,0,0,0,60.74,3.66,Fully Paid
632,31500.35,33.06,2902.06,36,7,8,1,4,1,44.14,6.53,Default
691,119990.44,8.17,4156.46,48,3,4,0,0,0,52.79,4.29,Fully Paid
628,92616.33,15.66,35637.16,48,3,3,0,0,4,50.42,6.42,Fully Paid
726,31728.12,8.66,6724.78,12,5,7,1,2,0,42.34,4.54,Fully Paid
657,61720.25,21.95,8619.98,48,3,2,0,0,3,32.14,6.48,Fully Paid
493,39122.92,8.31,24055.2,36,15,5,0,0,2,51.67,6.1,Default
717,27854.11,3.55,10073.3,48,0,5,0,0,1,37.66,5.38,Fully Paid
640,152247.44,24.22,7281.56,48,10,10,1,3,3,37.92,7.75,Fully Paid
508,48424.52,16.0,29326.22,36,5,3,0,0,0,20.89,4.47,Default
629,36148.06,8.87,8779.36,36,1,6,0,0,2,47.9,5.6,Fully Paid
548,29315.21,19.25,11941.85,60,0,3,0,0,1,59.3,7.12,Default
710,51798.04,18.81,15527.72,48,15,5,0,0,2,19.08,3.54,Fully Paid
647,16779.94,14.12,38708.83,36,3,4,0,0,1,9.12,6.61,Fully Paid
576,54646.09,31.62,33323.31,36,3,1,0,0,1,55.17,6.35,Fully Paid
714,123810.62,24.77,72844.44,36,0,7,0,0,0,57.46,5.6,Fully Paid
686,104440.35,18.21,3727.73,48,7,2,0,0,1,57.31,5.21,Fully Paid
631,79946.12,18.33,4404.49,48,5,6,0,0,2,52.31,5.06,Fully Paid
550,253476.03,27.43,29960.69,24,0,3,1,4,4,31.03,8.1,Default
582,69824.81,25.06,37502.63,60,7,5,0,0,1,27.28,6.5,Default
581,34655.96,19.08,18092.11,48,2,1,1,1,1,60.66,7.94,Fully Paid
709,98796.51,28.06,40845.13,36,7,6,0,0,1,39.09,4.95,Fully Paid
515,64915.04,24.35,7308.43,60,15,4,1,3,0,20.67,6.16,Fully Paid
646,61326.21,11.7,21559.08,24,7,3,0,0,3,50.01,4.56,Fully Paid
629,71498.94,25.99,40095.26,36,15,8,0,0,0,11.76,3.88,Fully Paid
732,47207.69,24.01,16066.11,12,5,6,0,0,2,15.41,3.33,Fully Paid
668,183776.84,17.24,12613.77,36,15,5,0,0,0,37.6,2.96,Fully Paid
692,22542.56,6.73,10185.6,48,5,5,0,0,1,56.76,5.22,Fully Paid
607,97699.81,14.22,2983.53,12,0,5,0,0,2,27.7,3.67,Fully Paid
551,64850.99,10.67,28735.21,24,20,6,0,0,1,75.09,4.06,Fully Paid
623,78686.53,22.39,53263.28,24,0,5,0,0,0,49.1,4.91,Fully Paid
712,47660.25,37.38,8254.53,36,3,5,0,0,4,16.77,5.97,Fully Paid
711,148504.85,9.35,22322.43,24,15,4,0,0,0,41.74,2.0,Fully Paid
615,101791.98,26.49,29992.59,60,10,3,0,0,1,70.8,6.02,Fully Paid
581,37718.65,6.88,40106.44,24,15,4,0,0,0,30.67,3.64,Fully Paid
565,117213.04,7.6,9788.93,48,7,5,0,0,4,10.85,5.55,Fully Paid
639,71690.44,22.82,28850.01,36,5,8,0,0,1,46.22,6.01,Fully Paid
660,42186.07,12.69,17384.36,24,0,3,0,0,3,51.19,5.38,Default
767,21686.56,14.01,13937.77,60,5,3,0,0,4,97.67,6.78,Fully Paid
659,94965.2,11.52,15983.8,36,1,6,0,0,0,45.99,4.89,Fully Paid
699,38776.37,23.31,2199.09,36,20,3,1,2,0,6.76,3.55,Fully Paid
587,82124.53,11.75,2116.72,48,0,5,0,0,1,41.46,5.51,Fully Paid
653,143929.35,14.29,13023.12,36,1,4,0,0,0,70.91,6.47,Fully Paid
661,36800.25,14.92,10995.74,60,15,4,0,0,4,35.68,5.84,Fully Paid
638,134163.98,10.1,25710.42,24,7,5,0,0,0,59.86,3.63,Fully Paid
648,30052.38,6.62,30637.79,36,5,6,0,0,3,25.72,5.72,Default
660,145776.23,10.06,5894.38,48,0,1,0,0,2,27.16,6.37,Fully Paid
688,178514.51,32.74,25241.4,12,2,8,0,0,2,17.33,3.68,Fully Paid
743,102729.78,13.58,6198.19,48,20,6,1,3,2,41.69,5.58,Fully Paid
468,77891.31,14.24,17566.11,48,15,3,0,0,0,42.46,4.08,Default
739,102158.65,9.14,10810.9,48,3,4,0,0,1,93.3,5.96,Fully Paid
513,48920.91,8.18,10791.38,36,7,8,0,0,3,17.82,4.74,Default
674,26993.4,25.16,2323.38,12,7,2,0,0,0,45.84,3.62,Default
838,38410.62,12.1,12384.53,60,2,6,0,0,2,7.68,5.23,Fully Paid
646,236345.21,20.46,9091.99,48,15,8,1,1,1,66.52,6.4,Fully Paid
664,29771.77,22.14,7865.93,24,5,5,0,0,0,37.08,3.93,Fully Paid
625,106460.68,2.12,26306.52,36,2,1,0,0,1,50.99,4.94,Fully Paid
703,56017.0,26.51,24171.28,48,3,5,0,0,2,14.54,6.35,Fully Paid
678,48325.22,28.0,10300.69,36,5,6,0,0,1,46.41,4.38,Fully Paid
595,164947.48,5.51,21263.51,60,0,1,0,0,1,69.67,6.99,Default
640,63300.11,16.06,13690.33,36,15,4,0,0,2,55.96,4.17,Fully Paid
560,104779.8,18.1,25644.48,36,3,5,0,0,0,26.72,4.79,Fully Paid
640,252564.3,10.63,5380.1,48,5,7,1,1,4,44.65,7.54,Fully Paid
616,52815.63,6.64,25230.98,36,3,7,0,0,2,41.73,4.78,Fully Paid
660,79547.9,12.98,3503.97,36,0,5,1,3,2,32.4,6.85,Fully Paid
593,91374.24,11.59,23155.56,48,2,6,0,0,0,36.5,4.45,Fully Paid
632,49346.41,13.74,20559.0,36,20,2,0,0,0,41.53,3.61,Fully Paid
650,80437.18,15.5,27073.3,36,3,5,1,1,1,55.27,6.84,Fully Paid
656,117805.55,6.1,9915.21,36,7,3,0,0,2,80.6,4.32,Fully Paid
671,95753.75,21.22,16400.99,24,2,6,1,2,3,39.87,6.94,Fully Paid
636,64226.23,23.53,14521.3,36,7,1,0,0,1,73.33,4.83,Fully Paid
587,10614.75,6.92,10265.37,60,15,7,0,0,2,44.36,6.1,Default
656,25143.58,20.78,18765.55,60,3,5,0,0,3,46.78,8.29,Fully Paid
635,180007.8,13.25,82729.88,12,5,3,0,0,4,76.59,5.61,Fully Paid
731,33763.72,22.91,7544.47,36,20,6,0,0,2,62.21,4.3,Fully Paid
742,120652.79,2.72,7672.02,36,3,3,0,0,2,83.68,4.74,Fully Paid
540,28691.0,11.48,128872.29,24,5,9,0,0,0,13.14,8.15,Default
699,33589.19,28.02,3468.66,12,1,2,0,0,4,36.49,4.81,Fully Paid
715,90041.38,24.58,29773.59,12,1,4,0,0,0,69.84,4.68,Fully Paid
542,152141.48,30.36,10116.8,48,20,5,0,0,1,29.56,4.08,Default
696,88470.42,36.7,7710.21,48,3,6,0,0,2,30.36,6.88,Fully Paid
721,74157.78,13.96,10599.65,48,10,2,0,0,2,22.01,4.19,Fully Paid
574,26466.05,32.64,37353.71,24,10,1,0,0,2,22.81,5.6,Default
631,16701.67,30.74,13994.64,48,5,1,1,3,4,24.42,9.25,Default
664,46191.28,19.0,8688.09,24,1,5,0,0,4,74.54,6.59,Fully Paid
695,65691.77,19.91,30651.81,60,5,5,0,0,4,20.57,7.25,Fully Paid
570,58041.83,12.18,88373.32,24,2,1,1,2,1,56.19,8.65,Default
742,225595.66,14.85,46887.34,36,1,9,0,0,1,70.86,5.0,Fully Paid
487,23735.87,2.44,1757.96,36,3,3,1,2,1,49.5,7.95,Default
755,49870.71,21.09,6476.33,48,10,6,1,2,0,66.52,6.9,Fully Paid
694,163115.51,9.87,18636.94,48,0,7,0,0,1,31.13,5.06,Fully Paid
600,88475.63,28.36,21750.99,12,3,6,0,0,1,87.43,6.16,Default
719,31052.46,20.05,59970.55,36,7,6,0,0,1,41.3,5.86,Fully Paid
566,15850.33,13.63,12129.57,36,3,8,0,0,2,47.62,6.76,Default
659,47302.45,6.79,10452.32,12,20,2,0,0,1,48.87,2.0,Fully Paid
669,32630.23,21.51,7765.08,60,15,3,0,0,3,22.48,5.96,Fully Paid
668,45845.21,16.9,30234.06,36,10,4,0,0,1,29.18,4.5,Fully Paid
582,236194.75,36.63,10644.27,36,3,9,0,0,2,34.8,5.85,Default
610,32612.75,25.29,12294.38,36,10,1,0,0,1,69.61,5.89,Fully Paid
660,40615.67,19.52,5414.46,60,0,5,0,0,1,43.64,5.11,Fully Paid
591,103583.72,2.66,16739.19,36,3,5,0,0,2,22.25,4.66,Default
671,71439.41,3.48,2181.5,36,15,5,0,0,0,24.43,2.69,Fully Paid
600,147159.49,18.95,8070.01,48,10,7,1,1,3,51.04,7.4,Default
730,97851.48,9.43,19139.09,36,15,2,1,2,1,33.1,5.39,Fully Paid
775,39572.65,14.31,6451.42,60,20,5,0,0,2,29.97,3.8,Fully Paid
626,81537.93,15.69,5824.71,36,2,7,0,0,2,59.23,5.74,Fully Paid
723,64205.95,5.06,9609.55,12,1,6,0,0,2,25.25,2.97,Fully Paid
633,20826.15,10.23,32400.41,36,20,5,1,2,0,33.69,5.95,Default
575,219089.32,15.56,11176.32,12,5,4,0,0,5,17.1,4.43,Fully Paid
615,31695.28,15.84,22410.12,12,2,5,0,0,1,44.75,5.24,Fully Paid
656,56131.14,20.27,3807.88,12,5,5,0,0,1,58.04,4.27,Fully Paid
507,45108.72,12.1,6817.07,48,15,2,0,0,3,15.67,4.61,Fully Paid
700,64220.24,16.26,11903.67,12,5,4,1,1,2,15.28,4.68,Fully Paid
656,67227.33,17.94,12703.92,36,5,1,0,0,2,20.42,4.27,Fully Paid
730,84724.24,22.33,5288.03,48,10,9,1,2,1,42.0,6.8,Fully Paid
698,45007.27,22.72,18476.15,36,7,1,0,0,2,30.96,4.48,Fully Paid
659,114612.62,28.38,21746.73,24,10,4,0,0,2,80.03,5.87,Fully Paid
621,39840.48,23.86,8718.94,60,10,6,0,0,1,30.72,4.69,Fully Paid
771,43518.58,12.85,8047.39,12,5,8,0,0,0,48.71,3.87,Fully Paid
823,21331.95,24.79,9032.55,36,1,4,1,2,2,38.45,7.91,Fully Paid
622,68731.38,7.28,3307.71,48,0,4,0,0,0,23.51,4.43,Fully Paid
733,149039.53,11.47,12590.65,24,3,4,0,0,3,44.69,4.49,Fully Paid
593,51593.28,15.05,13360.45,60,15,3,0,0,3,21.49,6.03,Fully Paid
602,172643.14,8.34,6518.56,48,2,3,0,0,1,28.38,5.38,Fully Paid
619,31128.45,6.09,58642.02,48,2,12,0,0,3,21.38,7.88,Default
704,26512.87,22.56,13821.5,24,10,3,0,0,2,36.23,4.07,Fully Paid
564,137740.7,27.39,144449.33,48,15,5,0,0,3,87.38,7.49,Default
773,54096.49,3.75,4546.72,36,15,5,0,0,0,12.87,2.0,Fully Paid
725,33372.03,21.26,21726.89,60,15,4,0,0,1,29.06,4.58,Fully Paid
702,70101.88,17.67,9829.11,60,10,9,0,0,4,43.17,5.74,Fully Paid
626,73099.03,21.7,9930.7,60,5,5,0,0,2,32.51,5.81,Fully Paid
716,105571.66,4.06,17833.17,60,20,8,0,0,0,37.35,4.03,Fully Paid
416,49092.53,11.21,33058.82,36,1,4,0,0,1,59.48,6.5,Default
685,26538.44,6.95,16095.09,36,7,5,0,0,1,33.13,4.97,Fully Paid
662,50811.87,14.5,47592.58,48,5,3,0,0,2,28.82,6.55,Fully Paid
499,59171.14,37.01,36066.06,24,5,8,0,0,1,66.54,6.43,Default
682,117694.9,24.34,26192.63,60,2,8,0,0,0,30.49,5.76,Fully Paid
697,24219.16,4.86,9921.95,36,0,6,0,0,4,41.25,6.07,Fully Paid
501,47766.4,20.12,33708.57,12,10,3,0,0,2,75.53,5.49,Default
555,71396.67,37.44,12642.38,60,20,5,0,0,2,57.52,5.3,Default
815,151343.96,13.58,15447.51,12,20,5,0,0,2,54.14,2.94,Fully Paid
635,40080.11,19.81,9360.77,48,3,6,0,0,1,49.76,5.74,Fully Paid
728,36752.33,7.72,15443.79,48,3,6,0,0,0,45.08,5.53,Fully Paid
740,89233.41,13.95,2898.35,48,1,6,0,0,1,63.96,4.79,Fully Paid
681,15270.75,9.37,6610.88,48,20,4,1,1,1,36.32,6.67,Fully Paid
731,42617.68,21.28,7017.03,24,15,1,0,0,1,46.36,4.12,Fully Paid
480,85340.27,11.96,32682.96,48,3,7,0,0,2,77.77,6.55,Default
631,73986.8,8.65,22202.25,24,10,6,0,0,0,44.53,3.9,Fully Paid
403,67596.7,16.88,22525.9,48,1,5,0,0,3,75.53,7.83,Default
510,22379.7,18.13,14678.45,36,10,2,0,0,0,51.25,4.2,Default
606,27857.61,11.42,6750.31,36,5,2,1,1,1,44.76,7.65,Default
596,134000.99,9.02,2941.88,12,1,2,1,1,2,38.46,6.01,Fully Paid
653,56577.73,14.68,8459.12,48,7,4,0,0,3,6.67,4.29,Fully Paid
648,52518.52,12.49,40552.29,12,15,4,0,0,1,19.08,2.39,Fully Paid
660,37281.56,6.44,5384.17,60,5,7,0,0,1,46.84,4.89,Fully Paid
663,60542.96,18.24,58079.29,36,15,4,0,0,1,49.34,5.22,Fully Paid
676,44666.58,20.34,26395.86,48,7,4,0,0,0,48.63,5.4,Fully Paid
573,100122.96,25.44,19287.31,60,1,5,0,0,0,31.15,6.56,Fully Paid
592,31816.02,12.43,20133.87,36,10,5,0,0,1,20.05,4.94,Fully Paid
647,98804.87,28.66,4803.36,60,3,9,0,0,0,31.22,6.53,Fully Paid
648,160591.23,7.53,37242.29,24,3,4,0,0,3,43.88,4.7,Default
563,86743.16,25.11,18410.16,12,0,6,0,0,1,31.05,4.88,Fully Paid
736,28555.03,13.26,5798.81,36,0,4,0,0,2,51.7,4.49,Fully Paid
707,97996.71,5.18,16494.23,36,20,7,0,0,0,21.84,2.0,Fully Paid
581,44632.79,6.36,8231.65,60,15,8,0,0,1,79.88,5.21,Fully Paid
633,43739.63,15.43,39987.75,12,0,8,0,0,3,60.32,6.24,Fully Paid
810,64933.04,10.25,48008.71,60,7,1,0,0,1,54.81,5.16,Fully Paid
662,51619.53,31.35,20095.64,48,0,7,1,4,0,23.27,7.95,Fully Paid
681,45323.03,17.33,9255.64,60,20,7,0,0,3,50.77,5.17,Fully Paid
601,90362.24,7.66,8835.47,36,0,3,0,0,0,21.12,4.48,Fully Paid
624,64171.65,6.83,27494.19,36,7,7,0,0,0,77.57,4.31,Fully Paid
770,19013.45,18.07,6567.68,36,3,1,0,0,1,34.93,4.29,Fully Paid
659,110618.71,11.58,9224.58,36,2,5,0,0,1,38.17,5.9,Fully Paid
644,122936.34,34.86,10572.81,36,2,4,0,0,2,56.03,5.36,Fully Paid
650,85893.96,25.24,34826.46,60,10,3,0,0,1,12.65,4.49,Fully Paid
850,88991.7,23.14,54058.4,36,20,5,1,1,1,35.12,5.49,Fully Paid
653,52396.53,20.84,8177.16,60,1,9,1,1,2,20.44,7.67,Fully Paid
583,29207.61,42.64,12048.1,60,0,7,0,0,3,48.61,8.43,Default
597,66607.8,7.88,58672.0,24,1,6,1,1,3,72.44,9.13,Default
712,151584.38,19.36,35063.75,48,3,3,0,0,1,40.32,6.3,Fully Paid
535,70521.74,20.33,11095.62,36,10,6,0,0,1,9.56,2.91,Fully Paid
686,162252.62,21.99,56815.99,60,7,8,0,0,1,40.19,5.16,Fully Paid
592,167040.21,19.41,5109.26,12,5,3,0,0,1,26.57,3.63,Fully Paid
501,58594.59,12.74,20851.48,36,3,6,0,0,2,30.91,5.28,Default
571,45331.38,4.08,21935.34,36,20,8,0,0,1,16.19,3.13,Fully Paid
652,46283.75,3.77,8523.76,12,20,8,0,0,0,13.28,2.0,Fully Paid
761,55500.28,9.31,8092.29,12,5,8,0,0,0,41.08,2.55,Fully Paid
723,33377.02,17.11,20051.54,48,3,4,0,0,6,42.58,7.35,Fully Paid
626,83625.94,18.07,17451.18,60,0,2,0,0,0,40.5,6.0,Fully Paid
727,106303.1,21.16,17543.26,48,7,3,0,0,1,45.1,4.78,Fully Paid
621,19725.44,13.72,16707.75,48,1,4,0,0,2,39.74,7.19,Default
532,174641.23,14.0,55052.43,12,15,4,0,0,0,47.63,3.23,Fully Paid
651,43616.21,23.72,10577.63,36,5,1,0,0,2,19.09,5.14,Fully Paid
529,50152.14,20.33,8250.02,48,15,5,0,0,0,71.43,4.72,Default
713,72019.2,13.32,7407.63,60,0,5,0,0,1,50.47,6.53,Fully Paid
714,36204.03,28.9,11349.66,12,7,3,0,0,2,13.01,3.14,Fully Paid
579,42002.38,22.09,66799.21,48,2,3,0,0,0,57.6,7.55,Fully Paid
661,36369.47,10.39,28293.53,36,2,5,0,0,1,42.55,5.61,Fully Paid
660,59817.04,12.13,8444.11,48,0,6,1,2,1,35.72,7.57,Default
719,42241.41,15.13,195651.18,24,7,2,0,0,2,33.41,8.4,Fully Paid
550,75072.99,19.15,17815.69,36,0,7,0,0,1,75.55,5.73,Fully Paid
697,27187.87,18.3,25343.81,36,10,3,0,0,0,54.19,5.11,Fully Paid
544,78161.99,29.72,7643.41,48,2,9,0,0,1,60.7,5.7,Default
712,30447.9,18.15,8837.03,60,1,4,0,0,2,67.84,5.97,Fully Paid
